Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_LargeAddressAware;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MemoryRandomization;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;76;44333400;10;4433340
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;77;54688400;10;5468840
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;78;44686200;10;4468620
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;79;48086700;10;4808670
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;80;46003900;10;4600390
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;81;43844000;10;4384400
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;82;45453500;10;4545350
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;83;46898400;10;4689840
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;84;44979600;10;4497960
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;85;43261100;10;4326110
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;86;44708900;10;4470890
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;87;42846500;10;4284650
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;88;54773100;10;5477310
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;89;45110900;10;4511090
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;90;45087900;10;4508790
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;91;44249600;10;4424960
MassTransitBenchmark.MassTransit;Benchmarking.Benchmarks;MassTransitBenchmark;MassTransit;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=524288;1;Workload;Result;92;44024900;10;4402490
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Jitting;1;145200;10;14520
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Workload;Jitting;1;10251500;10;1025150
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Warmup;1;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Warmup;2;400;10;40
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Warmup;3;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Warmup;4;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Warmup;5;200;10;20
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;1;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;2;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;3;200;10;20
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;4;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;5;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;6;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;7;200;10;20
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;8;400;10;40
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;9;200;10;20
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;10;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;11;200;10;20
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;12;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;13;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;14;200;10;20
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;15;200;10;20
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;16;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;17;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;18;200;10;20
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;19;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Overhead;Actual;20;300;10;30
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Workload;Warmup;1;8231700;10;823170
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Workload;Warmup;2;7463600;10;746360
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Workload;Warmup;3;7373600;10;737360
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Workload;Warmup;4;7862500;10;786250
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Workload;Warmup;5;7750900;10;775090
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Workload;Warmup;6;7752900;10;775290
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Workload;Warmup;7;7924800;10;792480
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Workload;Warmup;8;7607100;10;760710
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Workload;Actual;1;7930600;10;793060
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Workload;Actual;2;7827300;10;782730
MassTransitBenchmark.RabbitClient;Benchmarking.Benchmarks;MassTransitBenchmark;RabbitClient;Job-GJHEED;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;Default;Default;Default;Default;Default;Default;Default;Default;1;Default;"Job-GJHEED(InvocationCount=1, UnrollFactor=1)";MessageSize=1048576;1;Workload;Actual;3;8196800;10;819680
